AXP,DuPont,3M,Walmart,Alcoa,Exxon,McDonald,WaltDisney,Boeing,Ford,Merck,CAT,GE,PG,Chevron,IBM,Pfizer,CocaCola,J&J,UTX
0.0043214,0.26007,0.36736,-1.0458,0.17026,-0.017729,-0.16749,-0.11351,0.35603,-0.50864,-0.18046,0.4609,-0.46852,-0.036212,0.41497,0.78104,-0.49485,-0.55284,-0.10791,0.029384
-0.0087739,0.25285,0.36549,-1.0458,0.16732,-0.026872,-0.17393,-0.12494,0.35218,-0.50864,-0.17393,0.44716,-0.46852,-0.031517,0.41497,0.77305,-0.49485,-0.55284,-0.11919,0.021189
-0.0087739,0.23553,0.35984,-1.0458,0.16137,-0.031517,-0.17393,-0.13668,0.34439,-0.52288,-0.17393,0.44248,-0.46852,-0.036212,0.41162,0.76567,-0.50864,-0.55284,-0.11919,0.012837
-0.0087739,0.23553,0.36361,-1.0458,0.15836,-0.031517,-0.17393,-0.13668,0.33445,-0.5376,-0.18046,0.44248,-0.46852,-0.026872,0.40483,0.76492,-0.50864,-0.5376,-0.12494,0.0086002
-0.0087739,0.22531,0.36361,-1.0458,0.15534,-0.031517,-0.18046,-0.13668,0.3483,-0.52288,-0.18046,0.4456,-0.46852,-0.026872,0.3962,0.76938,-0.50864,-0.5376,-0.12494,0.012837
-0.0087739,0.22531,0.36173,-1.0458,0.15534,-0.045757,-0.18046,-0.13668,0.34635,-0.50864,-0.18046,0.44404,-0.46852,-0.031517,0.3962,0.76641,-0.50864,-0.5376,-0.12494,0.0043214
-0.0087739,0.22272,0.35793,-1.0458,0.14922,-0.05061,-0.18046,-0.13668,0.35025,-0.50864,-0.18709,0.44248,-0.46852,-0.031517,0.39794,0.76268,-0.50864,-0.5376,-0.12494,0
-0.0087739,0.22011,0.35603,-1.0458,0.14301,-0.045757,-0.18046,-0.13668,0.35603,-0.52288,-0.18709,0.4456,-0.46852,-0.040959,0.3927,0.76641,-0.50864,-0.5376,-0.13077,0
-0.013228,0.21748,0.35603,-1.0458,0.13988,-0.05061,-0.18709,-0.14874,0.35603,-0.5376,-0.18709,0.43775,-0.46852,-0.045757,0.3962,0.76864,-0.52288,-0.5376,-0.13668,0
-0.022276,0.20683,0.34439,-1.0458,0.14613,-0.055517,-0.20066,-0.1549,0.35218,-0.5376,-0.18709,0.41996,-0.46852,-0.045757,0.40654,0.76042,-0.52288,-0.55284,-0.13668,-0.0087739
-0.022276,0.20412,0.34439,-1.0458,0.15229,-0.05061,-0.20761,-0.17393,0.33244,-0.5376,-0.18709,0.4183,-0.46852,-0.045757,0.41497,0.75967,-0.52288,-0.55284,-0.13668,-0.013228
-0.013228,0.20683,0.3483,-1.0458,0.15229,-0.045757,-0.20761,-0.17393,0.33445,-0.56864,-0.18709,0.44248,-0.46852,-0.045757,0.40654,0.77379,-0.52288,-0.55284,-0.13668,-0.0087739
-0.0043648,0.20683,0.3483,-1,0.15534,-0.045757,-0.20066,-0.16749,0.34439,-0.55284,-0.18709,0.43775,-0.46852,-0.045757,0.40993,0.7767,-0.52288,-0.55284,-0.13668,-0.0043648
-0.0043648,0.2014,0.34439,-1.0458,0.15534,-0.040959,-0.20066,-0.17393,0.35218,-0.52288,-0.18709,0.42975,-0.48149,-0.05061,0.4183,0.77525,-0.5376,-0.56864,-0.13668,0
-0.017729,0.20412,0.35411,-1.0458,0.15534,-0.045757,-0.20066,-0.17393,0.37291,-0.52288,-0.20066,0.42488,-0.48149,-0.060481,0.41996,0.77887,-0.5376,-0.56864,-0.14267,0
-0.017729,0.20412,0.34439,-1.0458,0.15534,-0.055517,-0.20761,-0.17393,0.3483,-0.50864,-0.20066,0.42325,-0.46852,-0.065502,0.42651,0.7679,-0.5376,-0.56864,-0.14267,0.0043214
-0.013228,0.20412,0.33846,-1.0458,0.15534,-0.055517,-0.21467,-0.17393,0.36736,-0.50864,-0.20066,0.43297,-0.46852,-0.070581,0.4183,0.77085,-0.5376,-0.56864,-0.14267,0.012837
-0.0043648,0.20412,0.34044,-1.0458,0.15534,-0.055517,-0.22185,-0.16115,0.38021,-0.52288,-0.19382,0.44248,-0.46852,-0.070581,0.41664,0.77525,-0.5376,-0.56864,-0.14267,0.021189
0,0.2014,0.34242,-1.0458,0.15836,-0.055517,-0.22915,-0.16115,0.39094,-0.52288,-0.20066,0.45179,-0.46852,-0.086186,0.4133,0.77525,-0.52288,-0.56864,-0.14267,0.017033
-0.0043648,0.19866,0.34439,-1.0458,0.16435,-0.055517,-0.22915,-0.16115,0.3927,-0.52288,-0.19382,0.45179,-0.46852,-0.086186,0.40654,0.77159,-0.52288,-0.56864,-0.14267,0.012837
-0.013228,0.20412,0.33244,-1.0458,0.15229,-0.060481,-0.22185,-0.17393,0.39094,-0.55284,-0.20066,0.45179,-0.48149,-0.086186,0.41497,0.77887,-0.52288,-0.56864,-0.14874,0.012837
-0.013228,0.19033,0.32838,-1.0458,0.14922,-0.065502,-0.22185,-0.18046,0.38202,-0.5376,-0.20066,0.4456,-0.48149,-0.086186,0.4183,0.76567,-0.52288,-0.56864,-0.1549,0.0043214
-0.022276,0.19033,0.32428,-1.0458,0.13354,-0.065502,-0.21467,-0.18046,0.3784,-0.56864,-0.20066,0.43457,-0.49485,-0.091515,0.39094,0.76418,-0.5376,-0.56864,-0.16749,-0.0087739
-0.026872,0.2014,0.32634,-1.0458,0.14613,-0.065502,-0.22915,-0.18046,0.38202,-0.55284,-0.20066,0.43136,-0.49485,-0.086186,0.3927,0.76716,-0.5376,-0.58503,-0.16115,-0.013228
-0.05061,0.18184,0.3032,-1.0458,0.15229,-0.080922,-0.24413,-0.20761,0.34439,-0.50864,-0.22185,0.4183,-0.48149,-0.09691,0.39967,0.74507,-0.55284,-0.60206,-0.16749,-0.026872
-0.045757,0.17898,0.30963,-1.0969,0.14613,-0.086186,-0.24413,-0.20761,0.3483,-0.49485,-0.22185,0.4183,-0.46852,-0.09691,0.39967,0.74507,-0.55284,-0.60206,-0.16749,-0.017729
-0.055517,0.17898,0.31175,-1.0969,0.16137,-0.080922,-0.24413,-0.20066,0.36361,-0.49485,-0.21467,0.4216,-0.46852,-0.09691,0.41497,0.74507,-0.5376,-0.60206,-0.16749,-0.013228
-0.055517,0.17609,0.31597,-1.0969,0.15229,-0.086186,-0.24413,-0.20066,0.36361,-0.50864,-0.21467,0.4183,-0.46852,-0.091515,0.41162,0.74429,-0.5376,-0.60206,-0.16749,-0.013228
-0.060481,0.18469,0.31597,-1.0969,0.15836,-0.075721,-0.24413,-0.18709,0.38021,-0.49485,-0.21467,0.42813,-0.46852,-0.080922,0.40993,0.75128,-0.5376,-0.60206,-0.16749,-0.0087739
-0.060481,0.18184,0.31597,-1.0969,0.15836,-0.080922,-0.24413,-0.18046,0.39794,-0.48149,-0.21467,0.43933,-0.46852,-0.080922,0.40824,0.75967,-0.5376,-0.60206,-0.17393,0
-0.05061,0.18752,0.31597,-1.0969,0.15836,-0.080922,-0.23657,-0.18709,0.40483,-0.50864,-0.20761,0.4456,-0.46852,-0.080922,0.4014,0.76418,-0.5376,-0.60206,-0.17393,0.0043214
-0.055517,0.18469,0.32428,-1.0969,0.15836,-0.075721,-0.22915,-0.17393,0.40654,-0.49485,-0.20066,0.44716,-0.46852,-0.086186,0.3784,0.77012,-0.5376,-0.60206,-0.16749,0.012837
-0.070581,0.18752,0.32222,-1.0969,0.16137,-0.075721,-0.22915,-0.18709,0.4014,-0.49485,-0.20066,0.45484,-0.46852,-0.091515,0.37107,0.77305,-0.5376,-0.60206,-0.16749,0.012837
-0.075721,0.18469,0.32015,-1.0969,0.17609,-0.09691,-0.22915,-0.20066,0.38739,-0.46852,-0.20761,0.43775,-0.45593,-0.09691,0.3927,0.76418,-0.5376,-0.60206,-0.16749,0.012837
-0.086186,0.18469,0.3032,-1.0969,0.18469,-0.091515,-0.23657,-0.21467,0.37658,-0.45593,-0.20761,0.43616,-0.46852,-0.10237,0.39967,0.76268,-0.55284,-0.60206,-0.17393,0
-0.070581,0.19312,0.31387,-1.0969,0.18469,-0.080922,-0.22915,-0.19382,0.38561,-0.45593,-0.19382,0.44091,-0.46852,-0.09691,0.38917,0.77525,-0.5376,-0.60206,-0.16749,0.0043214
-0.060481,0.19866,0.31806,-1.0969,0.17609,-0.086186,-0.22915,-0.18046,0.3784,-0.4437,-0.19382,0.45179,-0.45593,-0.09691,0.3927,0.7796,-0.5376,-0.58503,-0.16749,0.0043214
-0.070581,0.19033,0.31387,-1.0969,0.16732,-0.080922,-0.23657,-0.18046,0.36922,-0.45593,-0.20066,0.44871,-0.45593,-0.10237,0.38917,0.77525,-0.5376,-0.58503,-0.16749,0.0043214
-0.065502,0.18184,0.31597,-1.0969,0.14613,-0.075721,-0.22915,-0.18709,0.36736,-0.46852,-0.20066,0.44871,-0.48149,-0.10237,0.38382,0.78176,-0.5376,-0.58503,-0.17393,0.012837
-0.080922,0.17319,0.31387,-1.0969,0.16435,-0.080922,-0.25181,-0.19382,0.37291,-0.46852,-0.22185,0.44871,-0.48149,-0.11351,0.4014,0.78247,-0.55284,-0.58503,-0.18046,0.0086002
-0.09691,0.15836,0.30103,-1.0969,0.16435,-0.091515,-0.27572,-0.20761,0.3784,-0.46852,-0.22915,0.42651,-0.48149,-0.13077,0.40654,0.79518,-0.58503,-0.61979,-0.19382,0
-0.11919,0.16435,0.29667,-1.0969,0.16137,-0.086186,-0.27572,-0.20761,0.3483,-0.48149,-0.23657,0.43136,-0.48149,-0.12494,0.39794,0.75967,-0.58503,-0.61979,-0.19382,-0.0043648
-0.13077,0.17319,0.29226,-1.0969,0.17319,-0.091515,-0.284,-0.20761,0.39094,-0.46852,-0.22915,0.42488,-0.48149,-0.12494,0.4183,0.77379,-0.60206,-0.61979,-0.20066,-0.0043648
-0.13668,0.16435,0.2833,-1.0969,0.17898,-0.080922,-0.29243,-0.22185,0.36173,-0.4437,-0.24413,0.41162,-0.48149,-0.12494,0.42651,0.76864,-0.60206,-0.61979,-0.19382,-0.0043648
-0.13077,0.17319,0.29003,-1.0969,0.18469,-0.070581,-0.27572,-0.20761,0.39094,-0.4437,-0.23657,0.4216,-0.46852,-0.11919,0.43616,0.78958,-0.58503,-0.61979,-0.18709,0.0086002
-0.13077,0.18184,0.29885,-1.0969,0.18469,-0.075721,-0.27572,-0.20761,0.39445,-0.4437,-0.23657,0.42813,-0.46852,-0.11919,0.43775,0.80072,-0.58503,-0.61979,-0.18709,0.0086002
-0.12494,0.18184,0.30103,-1.0969,0.17026,-0.065502,-0.26761,-0.20066,0.4014,-0.4437,-0.23657,0.44248,-0.46852,-0.11919,0.42651,0.8055,-0.58503,-0.61979,-0.18709,0.017033
-0.12494,0.18184,0.30535,-1.0969,0.19312,-0.065502,-0.27572,-0.19382,0.39445,-0.4437,-0.22915,0.44716,-0.45593,-0.12494,0.44248,0.8109,-0.56864,-0.61979,-0.19382,0.025306
-0.13668,0.16435,0.29885,-1.0969,0.19033,-0.075721,-0.284,-0.20761,0.38382,-0.4318,-0.24413,0.44248,-0.45593,-0.13077,0.44871,0.80754,-0.58503,-0.61979,-0.20066,0.029384
-0.12494,0.17898,0.29885,-1.0969,0.21219,-0.060481,-0.27572,-0.20066,0.40483,-0.4318,-0.23657,0.4609,-0.45593,-0.11919,0.46538,0.81291,-0.58503,-0.61979,-0.19382,0.049218
-0.12494,0.18469,0.29667,-1.0969,0.22011,-0.055517,-0.27572,-0.19382,0.40993,-0.4318,-0.22915,0.46389,-0.45593,-0.11919,0.46538,0.81491,-0.58503,-0.61979,-0.20066,0.045323
-0.12494,0.17609,0.29885,-1.0969,0.22011,-0.045757,-0.26761,-0.20066,0.4133,-0.4318,-0.23657,0.46389,-0.45593,-0.11351,0.45484,0.82347,-0.58503,-0.61979,-0.18709,0.045323
-0.12494,0.18752,0.30535,-1.0969,0.22789,-0.05061,-0.25964,-0.19382,0.40824,-0.4318,-0.22915,0.46687,-0.45593,-0.10791,0.45788,0.82995,-0.58503,-0.61979,-0.18046,0.045323
-0.13077,0.18752,0.3032,-1.0969,0.23553,-0.055517,-0.26761,-0.20761,0.3962,-0.4318,-0.23657,0.4609,-0.45593,-0.10791,0.46982,0.82543,-0.58503,-0.61979,-0.18709,0.045323
-0.12494,0.1959,0.29447,-1.0969,0.25285,-0.05061,-0.25964,-0.20066,0.40312,-0.4318,-0.24413,0.4624,-0.45593,-0.11919,0.4843,0.82086,-0.58503,-0.61979,-0.18709,0.056905
-0.11351,0.2014,0.29003,-1.0969,0.24304,-0.036212,-0.25181,-0.20066,0.4133,-0.4318,-0.25964,0.47129,-0.4437,-0.10791,0.48714,0.82151,-0.58503,-0.61979,-0.19382,0.064458
-0.09691,0.20412,0.29667,-1.0969,0.23553,-0.026872,-0.25181,-0.18709,0.4183,-0.4318,-0.25181,0.46835,-0.4437,-0.10791,0.46982,0.82802,-0.58503,-0.60206,-0.19382,0.075547
-0.091515,0.21748,0.31387,-1.0969,0.233,-0.022276,-0.23657,-0.18046,0.43136,-0.4318,-0.24413,0.47857,-0.4437,-0.091515,0.47712,0.83632,-0.56864,-0.60206,-0.18046,0.08636
-0.091515,0.21484,0.31597,-1.0969,0.23045,-0.026872,-0.24413,-0.19382,0.42813,-0.4318,-0.23657,0.48287,-0.4437,-0.086186,0.47712,0.83315,-0.55284,-0.58503,-0.18709,0.068186
-0.09691,0.22011,0.31806,-1.0458,0.23045,-0.022276,-0.24413,-0.19382,0.4216,-0.4318,-0.22915,0.49693,-0.4437,-0.080922,0.47422,0.83822,-0.55284,-0.58503,-0.18709,0.064458
-0.09691,0.21484,0.31597,-1.0458,0.22011,-0.022276,-0.25181,-0.20066,0.40993,-0.42022,-0.24413,0.49136,-0.4437,-0.080922,0.48144,0.83759,-0.56864,-0.56864,-0.18046,0.064458
-0.091515,0.21219,0.31806,-1.0458,0.21484,-0.017729,-0.25964,-0.19382,0.41664,-0.42022,-0.23657,0.48714,-0.4437,-0.080922,0.4609,0.82802,-0.56864,-0.58503,-0.18046,0.060698
-0.091515,0.22011,0.33041,-1.0458,0.22011,-0.013228,-0.25181,-0.18709,0.43616,-0.4318,-0.22185,0.50379,-0.4437,-0.075721,0.46538,0.84819,-0.56864,-0.56864,-0.18046,0.071882
-0.086186,0.22531,0.33244,-1.0458,0.22011,-0.022276,-0.24413,-0.18709,0.43616,-0.42022,-0.22185,0.50379,-0.4318,-0.075721,0.44091,0.84942,-0.56864,-0.56864,-0.17393,0.064458
-0.075721,0.24055,0.33646,-1.0458,0.233,-0.022276,-0.23657,-0.18046,0.43616,-0.40894,-0.21467,0.50651,-0.4318,-0.075721,0.44716,0.85491,-0.56864,-0.56864,-0.17393,0.068186
-0.075721,0.24551,0.33445,-1.0458,0.23553,-0.031517,-0.22915,-0.16749,0.43136,-0.40894,-0.22185,0.50651,-0.4318,-0.075721,0.4183,0.85673,-0.56864,-0.56864,-0.17393,0.075547
-0.065502,0.24797,0.34044,-1.0458,0.23553,-0.026872,-0.22185,-0.17393,0.44716,-0.40894,-0.20761,0.5172,-0.42022,-0.075721,0.42488,0.86332,-0.55284,-0.56864,-0.16115,0.08636
-0.080922,0.24055,0.33445,-1.0458,0.24797,-0.036212,-0.22185,-0.18046,0.43616,-0.39794,-0.22185,0.5172,-0.40894,-0.075721,0.42651,0.86153,-0.56864,-0.56864,-0.16115,0.075547
-0.080922,0.24304,0.33846,-1.0458,0.24797,-0.031517,-0.21467,-0.18046,0.43136,-0.39794,-0.21467,0.52244,-0.40894,-0.070581,0.42975,0.8657,-0.56864,-0.56864,-0.16115,0.082785
-0.086186,0.24055,0.33846,-1.0458,0.233,-0.022276,-0.21467,-0.17393,0.4216,-0.39794,-0.20761,0.52504,-0.40894,-0.065502,0.43933,0.86864,-0.56864,-0.56864,-0.16115,0.08636
-0.070581,0.24055,0.34439,-1.0458,0.23553,-0.013228,-0.22185,-0.16749,0.44248,-0.39794,-0.20761,0.52634,-0.40894,-0.065502,0.43775,0.87679,-0.55284,-0.56864,-0.1549,0.082785
-0.080922,0.23553,0.33445,-1.0458,0.22789,-0.013228,-0.22915,-0.18046,0.44871,-0.40894,-0.19382,0.51455,-0.40894,-0.075721,0.45332,0.87332,-0.55284,-0.56864,-0.1549,0.089905
-0.086186,0.233,0.31175,-1.0458,0.20683,-0.013228,-0.22185,-0.19382,0.44716,-0.40894,-0.20761,0.51055,-0.40894,-0.080922,0.43775,0.85974,-0.56864,-0.56864,-0.14874,0.08636
-0.086186,0.23553,0.31175,-1,0.1959,-0.013228,-0.22185,-0.19382,0.46538,-0.39794,-0.21467,0.51188,-0.39794,-0.080922,0.41162,0.86332,-0.55284,-0.55284,-0.14874,0.093422
-0.091515,0.23805,0.31597,-1,0.19866,-0.026872,-0.22185,-0.18709,0.46835,-0.38722,-0.20761,0.50651,-0.39794,-0.080922,0.38021,0.86213,-0.55284,-0.56864,-0.14874,0.089905
-0.080922,0.23805,0.31387,-1,0.2014,-0.040959,-0.22185,-0.18709,0.46982,-0.38722,-0.20066,0.5092,-0.40894,-0.080922,0.3784,0.8704,-0.55284,-0.56864,-0.14874,0.09691
-0.070581,0.24055,0.31175,-1,0.20683,-0.05061,-0.22185,-0.18046,0.46687,-0.37675,-0.20066,0.51851,-0.39794,-0.075721,0.38202,0.87274,-0.55284,-0.55284,-0.14874,0.093422
-0.065502,0.24055,0.31175,-1.0458,0.21219,-0.05061,-0.22185,-0.17393,0.45484,-0.38722,-0.20066,0.52244,-0.40894,-0.075721,0.37107,0.86982,-0.55284,-0.55284,-0.14874,0.082785
-0.065502,0.24797,0.31175,-1,0.20412,-0.045757,-0.20761,-0.16749,0.46687,-0.38722,-0.20066,0.52375,-0.39794,-0.075721,0.36736,0.87157,-0.55284,-0.55284,-0.14874,0.10037
-0.075721,0.24551,0.3075,-1,0.19866,-0.060481,-0.21467,-0.16749,0.45484,-0.39794,-0.19382,0.52504,-0.40894,-0.075721,0.36173,0.86688,-0.55284,-0.55284,-0.14874,0.089905
-0.05061,0.24797,0.30963,-1,0.20412,-0.060481,-0.20066,-0.16115,0.47422,-0.38722,-0.18709,0.52892,-0.39794,-0.070581,0.36922,0.87737,-0.55284,-0.55284,-0.14874,0.10721
-0.045757,0.24797,0.30963,-1,0.20683,-0.070581,-0.20066,-0.16749,0.4624,-0.39794,-0.19382,0.52504,-0.40894,-0.065502,0.36173,0.87737,-0.55284,-0.55284,-0.14267,0.10721
-0.040959,0.25527,0.31175,-1.0458,0.20412,-0.070581,-0.19382,-0.16115,0.46982,-0.38722,-0.18709,0.52634,-0.40894,-0.070581,0.36173,0.88138,-0.55284,-0.56864,-0.13668,0.11059
-0.036212,0.26245,0.30963,-1.0458,0.19866,-0.080922,-0.20066,-0.1549,0.45939,-0.37675,-0.18709,0.52634,-0.40894,-0.070581,0.35603,0.87622,-0.55284,-0.56864,-0.14267,0.1038
-0.031517,0.24797,0.31175,-1.0458,0.2014,-0.075721,-0.20066,-0.16115,0.45179,-0.38722,-0.18709,0.52375,-0.42022,-0.070581,0.3483,0.8791,-0.55284,-0.56864,-0.14267,0.10037
-0.036212,0.26245,0.30535,-1.0458,0.20683,-0.080922,-0.22185,-0.16749,0.45788,-0.39794,-0.18709,0.51455,-0.40894,-0.075721,0.35025,0.88309,-0.5376,-0.56864,-0.13668,0.10037
-0.040959,0.24055,0.29226,-1.0458,0.20683,-0.09691,-0.22185,-0.16749,0.43616,-0.40894,-0.18709,0.5092,-0.42022,-0.075721,0.33244,0.86923,-0.55284,-0.56864,-0.14267,0.079181
-0.040959,0.25042,0.2878,-1.0458,0.1959,-0.09691,-0.21467,-0.1549,0.44871,-0.39794,-0.18046,0.5092,-0.42022,-0.070581,0.31175,0.86923,-0.5376,-0.56864,-0.13668,0.082785
-0.040959,0.25042,0.2833,-1.0458,0.1959,-0.10237,-0.22185,-0.16115,0.43297,-0.39794,-0.18709,0.50651,-0.42022,-0.065502,0.30963,0.87274,-0.5376,-0.58503,-0.14267,0.075547
-0.036212,0.25042,0.29003,-1.0458,0.19312,-0.10237,-0.21467,-0.16115,0.42975,-0.39794,-0.18046,0.51322,-0.42022,-0.065502,0.3075,0.8704,-0.5376,-0.56864,-0.14267,0.079181
-0.031517,0.25285,0.29447,-1,0.19033,-0.10237,-0.20066,-0.17393,0.41996,-0.39794,-0.17393,0.51455,-0.40894,-0.060481,0.30535,0.87506,-0.55284,-0.56864,-0.13668,0.075547
-0.022276,0.25768,0.29667,-1,0.19033,-0.10791,-0.20066,-0.18046,0.4216,-0.40894,-0.16749,0.5092,-0.40894,-0.055517,0.30535,0.87622,-0.5376,-0.55284,-0.13077,0.082785
-0.022276,0.25285,0.30535,-1,0.17026,-0.11919,-0.20066,-0.18709,0.4014,-0.40894,-0.16749,0.5092,-0.40894,-0.055517,0.3075,0.85552,-0.52288,-0.55284,-0.13077,0.075547
-0.022276,0.24304,0.30963,-1,0.16435,-0.12494,-0.20066,-0.18046,0.39794,-0.42022,-0.16749,0.50515,-0.40894,-0.065502,0.30963,0.85612,-0.52288,-0.5376,-0.12494,0.068186
-0.026872,0.24304,0.31175,-1,0.15534,-0.12494,-0.19382,-0.18046,0.39794,-0.42022,-0.1549,0.51055,-0.40894,-0.065502,0.31387,0.85914,-0.52288,-0.55284,-0.12494,0.075547
-0.040959,0.24304,0.3075,-1.0458,0.14922,-0.12494,-0.20761,-0.18709,0.39094,-0.4318,-0.16115,0.51322,-0.42022,-0.065502,0.30963,0.84572,-0.52288,-0.55284,-0.12494,0.075547
-0.036212,0.25527,0.3075,-1.0458,0.14301,-0.11919,-0.21467,-0.18709,0.4014,-0.4318,-0.1549,0.50106,-0.4437,-0.070581,0.30963,0.85854,-0.50864,-0.55284,-0.11919,0.082785
-0.05061,0.23805,0.29226,-1.0458,0.14301,-0.12494,-0.22185,-0.19382,0.39445,-0.42022,-0.16749,0.49693,-0.45593,-0.070581,0.31175,0.83059,-0.5376,-0.55284,-0.13668,0.079181
-0.060481,0.23805,0.29003,-1.0458,0.14613,-0.11919,-0.21467,-0.19382,0.38021,-0.42022,-0.17393,0.49969,-0.45593,-0.070581,0.30963,0.83187,-0.5376,-0.55284,-0.13077,0.056905
-0.065502,0.23045,0.29003,-1.0458,0.14301,-0.12494,-0.22185,-0.20066,0.34044,-0.42022,-0.17393,0.49276,-0.4437,-0.070581,0.32634,0.83315,-0.55284,-0.55284,-0.13668,0.021189
-0.065502,0.233,0.3075,-1.0458,0.14301,-0.11351,-0.22185,-0.19382,0.33445,-0.42022,-0.18046,0.49693,-0.4437,-0.065502,0.32428,0.82607,-0.55284,-0.56864,-0.14267,0.017033
-0.065502,0.24304,0.31387,-1.0458,0.13988,-0.10237,-0.21467,-0.18046,0.34242,-0.42022,-0.17393,0.50379,-0.4437,-0.065502,0.32428,0.83885,-0.52288,-0.55284,-0.12494,0.025306
-0.065502,0.24304,0.31387,-1.0458,0.13672,-0.10237,-0.21467,-0.18046,0.34044,-0.40894,-0.16749,0.50515,-0.4437,-0.065502,0.32222,0.83822,-0.52288,-0.55284,-0.12494,0.025306
-0.065502,0.24797,0.31175,-1.0458,0.13672,-0.10237,-0.20761,-0.18046,0.34439,-0.40894,-0.16749,0.50651,-0.4437,-0.065502,0.33244,0.84136,-0.52288,-0.55284,-0.12494,0.025306
-0.070581,0.24797,0.30963,-1.0458,0.13354,-0.10237,-0.21467,-0.18709,0.34439,-0.42022,-0.17393,0.50379,-0.4437,-0.065502,0.32838,0.84198,-0.52288,-0.55284,-0.12494,0.025306
-0.060481,0.24055,0.30963,-1,0.13672,-0.10791,-0.21467,-0.20066,0.33646,-0.42022,-0.16749,0.50106,-0.45593,-0.065502,0.34242,0.84198,-0.52288,-0.55284,-0.12494,0.033424
-0.065502,0.23805,0.31175,-1,0.13354,-0.10791,-0.21467,-0.20066,0.33445,-0.40894,-0.16749,0.49554,-0.45593,-0.065502,0.3483,0.83632,-0.52288,-0.55284,-0.12494,0.033424
-0.065502,0.23805,0.31387,-1,0.13672,-0.10237,-0.20761,-0.19382,0.33646,-0.39794,-0.16749,0.50243,-0.45593,-0.065502,0.34439,0.84386,-0.52288,-0.55284,-0.12494,0.029384
-0.060481,0.233,0.31175,-1,0.14301,-0.09691,-0.22185,-0.20761,0.33244,-0.40894,-0.17393,0.50379,-0.45593,-0.065502,0.34242,0.83885,-0.52288,-0.55284,-0.13077,0.025306
-0.065502,0.22531,0.31806,-1,0.14922,-0.091515,-0.22185,-0.21467,0.33041,-0.39794,-0.17393,0.50786,-0.46852,-0.065502,0.34242,0.83632,-0.52288,-0.5376,-0.14267,0.021189
-0.060481,0.23805,0.32222,-1,0.13988,-0.091515,-0.20761,-0.19382,0.32838,-0.40894,-0.16749,0.50786,-0.45593,-0.065502,0.33041,0.84572,-0.50864,-0.5376,-0.13668,0.029384
-0.065502,0.23553,0.32015,-1.0458,0.13988,-0.091515,-0.20066,-0.19382,0.32838,-0.39794,-0.16749,0.50651,-0.46852,-0.065502,0.33445,0.84942,-0.52288,-0.5376,-0.13668,0.029384
-0.060481,0.22789,0.31597,-1.0458,0.1271,-0.091515,-0.20761,-0.19382,0.32428,-0.39794,-0.17393,0.50379,-0.46852,-0.065502,0.33041,0.84323,-0.52288,-0.55284,-0.14267,0.021189
-0.055517,0.233,0.31597,-1,0.12385,-0.09691,-0.20761,-0.20761,0.31806,-0.39794,-0.17393,0.50379,-0.48149,-0.070581,0.32428,0.84448,-0.52288,-0.55284,-0.14267,0.021189
-0.055517,0.23553,0.31597,-1,0.12385,-0.091515,-0.20761,-0.22185,0.32222,-0.42022,-0.17393,0.50651,-0.48149,-0.070581,0.33041,0.84696,-0.52288,-0.55284,-0.14874,0.0086002
-0.055517,0.23553,0.31597,-1,0.1271,-0.091515,-0.20066,-0.22915,0.32428,-0.42022,-0.16749,0.50651,-0.48149,-0.065502,0.34044,0.85187,-0.52288,-0.55284,-0.14267,0.012837
-0.05061,0.23553,0.31597,-1,0.12385,-0.091515,-0.20761,-0.22915,0.32838,-0.4318,-0.16749,0.50106,-0.48149,-0.065502,0.34242,0.8537,-0.52288,-0.55284,-0.13668,0.0043214
-0.040959,0.24551,0.31387,-1,0.11727,-0.086186,-0.20761,-0.22185,0.32222,-0.4318,-0.16749,0.50106,-0.48149,-0.065502,0.33846,0.85794,-0.52288,-0.56864,-0.13668,0.017033
-0.045757,0.24304,0.31387,-1,0.11727,-0.086186,-0.21467,-0.22185,0.32222,-0.4437,-0.17393,0.49831,-0.48149,-0.070581,0.33445,0.84819,-0.52288,-0.56864,-0.14267,0.0086002
-0.045757,0.24551,0.31175,-1,0.11727,-0.080922,-0.22185,-0.22185,0.31175,-0.4437,-0.17393,0.49831,-0.48149,-0.070581,0.32838,0.84572,-0.50864,-0.55284,-0.14267,0.0086002
-0.05061,0.23553,0.30963,-1,0.1271,-0.086186,-0.22185,-0.22915,0.29885,-0.4437,-0.18046,0.49969,-0.48149,-0.070581,0.33041,0.84323,-0.52288,-0.56864,-0.14874,0
-0.05061,0.23805,0.30963,-1,0.13354,-0.080922,-0.22185,-0.23657,0.29447,-0.4437,-0.17393,0.50379,-0.48149,-0.065502,0.33244,0.84448,-0.52288,-0.56864,-0.14874,0.0043214
-0.045757,0.23805,0.31806,-1.0458,0.12385,-0.080922,-0.22185,-0.23657,0.2878,-0.4437,-0.16749,0.5092,-0.48149,-0.065502,0.33244,0.84819,-0.52288,-0.56864,-0.1549,0.0043214
-0.045757,0.24055,0.31387,-1.0458,0.12057,-0.086186,-0.22185,-0.23657,0.29667,-0.4437,-0.16749,0.50515,-0.48149,-0.065502,0.3483,0.84819,-0.52288,-0.56864,-0.16115,-0.0087739
